,year_make_model_1,detail_url,vin,price_rating,vehicle_price,year_make_model_2,trim,location,mileage,exterior_color,interior_color,mpg,engine,transmission,drive_type,fuel_type,accident_check,usage,title,number_of_owners,date
0,2010 Nissan 370Z,https://penfed.truecar.com/used-cars-for-sale/listing/JN1AZ4FH4AM300846/2010-nissan-370z/,JN1AZ4FH4AM300846,Great Price,12995,2010 Nissan 370Z,Touring Roadster Auto,"Plano, TX",81380,Magnetic Black Metallic,Black,MPG18 cty / 25 hwy,3.7L V-6 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,4,2020-04-02 16:07:42.515195
1,2014 Nissan 370Z,https://penfed.truecar.com/used-cars-for-sale/listing/JN1AZ4FH5EM621137/2014-nissan-370z/,JN1AZ4FH5EM621137,Excellent Price,19341,2014 Nissan 370Z,Touring Roadster Auto,"Olive Branch, MS",48854,Magnetic Black Metallic,Black,MPG18 cty / 25 hwy,3.7L V-6 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,1,2020-04-02 16:07:42.515195
2,2014 Nissan 370Z,https://penfed.truecar.com/used-cars-for-sale/listing/JN1AZ4FH5EM621073/2014-nissan-370z/,JN1AZ4FH5EM621073,Excellent Price,17199,2014 Nissan 370Z,Touring Roadster Auto,"Honolulu, HI",47450,Pearl White,Wine,MPG18 cty / 25 hwy,3.7L V-6 Gas,Automatic,RWD,Gas,0,Fleet or Mixed Use,Clean,2,2020-04-02 16:07:42.515195
3,2014 Nissan 370Z,https://penfed.truecar.com/used-cars-for-sale/listing/JN1AZ4FH4EM620755/2014-nissan-370z/,JN1AZ4FH4EM620755,Excellent Price,18011,2014 Nissan 370Z,Touring Roadster Auto,"West Chester, OH",55920,Brilliant Silver Metallic,Black,MPG18 cty / 25 hwy,3.7L V-6 Gas,Automatic,RWD,Gas,1,Fleet or Mixed Use,Clean,3,2020-04-02 16:07:42.515195
4,2010 Nissan 370Z,https://penfed.truecar.com/used-cars-for-sale/listing/JN1AZ4FH8AM303426/2010-nissan-370z/,JN1AZ4FH8AM303426,Excellent Price,14541,2010 Nissan 370Z,Touring Roadster Auto,"Olive Branch, MS",69931,Platinum Graphite Metallic,Black,MPG18 cty / 25 hwy,3.7L V-6 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,3,2020-04-02 16:07:42.515195
5,2012 Nissan 370Z,https://penfed.truecar.com/used-cars-for-sale/listing/JN1AZ4FH8CM370143/2012-nissan-370z/,JN1AZ4FH8CM370143,Great Price,17499,2012 Nissan 370Z,Touring Roadster Auto,"Englewood, CO",41117,Solid Red,Black,MPG18 cty / 25 hwy,3.7L V-6 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,4,2020-04-02 16:07:42.515195
6,2015 Nissan 370Z,https://penfed.truecar.com/used-cars-for-sale/listing/JN1AZ4FH4FM430553/2015-nissan-370z/,JN1AZ4FH4FM430553,Excellent Price,18000,2015 Nissan 370Z,Touring Sport Roadster Auto,"Macon, GA",57828,Solid Red,Black,MPG18 cty / 25 hwy,3.7L V-6 Gas,Automatic,RWD,Gas,1,Personal or Rental Use,Clean,2,2020-04-02 16:07:42.515195
7,2012 Nissan 370Z,https://penfed.truecar.com/used-cars-for-sale/listing/JN1AZ4FHXCM370757/2012-nissan-370z/,JN1AZ4FHXCM370757,Great Price,13300,2012 Nissan 370Z,Base Roadster Auto,"Newport News, VA",44003,Pearl White,Black,MPG18 cty / 25 hwy,3.7L V-6 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Lemon,2,2020-04-02 16:07:42.515195
8,2012 Nissan 370Z,https://penfed.truecar.com/used-cars-for-sale/listing/JN1AZ4FH0CM370931/2012-nissan-370z/,JN1AZ4FH0CM370931,Great Price,17310,2012 Nissan 370Z,Touring Roadster Auto,"Raleigh, NC",57451,Brilliant Silver Metallic,Black,MPG18 cty / 25 hwy,3.7L V-6 Gas,Automatic,RWD,Gas,0,Fleet or Mixed Use,Clean,3,2020-04-02 16:07:42.515195
9,2010 Nissan 370Z,https://penfed.truecar.com/used-cars-for-sale/listing/JN1AZ4FH4AM302550/2010-nissan-370z/,JN1AZ4FH4AM302550,Excellent Price,12135,2010 Nissan 370Z,Base Roadster Auto,"Laurel, MD",90889,Red,Unknown,MPG18 cty / 25 hwy,3.7L V-6 Gas,Automatic,RWD,Gas,0,Personal or Rental Use,Clean,2,2020-04-02 16:07:42.515195
